Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs
MEX,1005,AGRC: Improve crop productivity,Hotels and Restaurants,0.00,70.42,70.42
MEX,1005,AGRC: Improve crop productivity,Maintenance and Repair,0.00,39.42,39.42
MEX,1005,AGRC: Improve crop productivity,Metal Products,0.00,133.36,133.36
MEX,1005,AGRC: Improve crop productivity,Mining and Quarrying,0.00,236.75,236.75
MEX,1005,AGRC: Improve crop productivity,Other Manufacturing,0.00,6.91,6.91
MEX,1005,AGRC: Improve crop productivity,Others,0.00,0.00,0.00
MEX,1005,AGRC: Improve crop productivity,"Petroleum, Chemical and Non-Metallic Mineral Products",900.18,168.67,1068.85
MEX,1005,AGRC: Improve crop productivity,Post and Telecommunications,0.00,51.88,51.88
MEX,1005,AGRC: Improve crop productivity,Private Households,0.00,0.00,0.00
MEX,1005,AGRC: Improve crop productivity,Public Administration,0.00,11.08,11.08
MEX,1005,AGRC: Improve crop productivity,Re-export & Re-import,0.00,0.00,0.00
MEX,1005,AGRC: Improve crop productivity,Recycling,0.00,2.37,2.37
MEX,1005,AGRC: Improve crop productivity,Retail Trade,0.00,1283.97,1283.97
MEX,1005,AGRC: Improve crop productivity,Textiles and Wearing Apparel,0.00,22.43,22.43
MEX,1005,AGRC: Improve crop productivity,Transport,292.77,126.84,419.61
MEX,1005,AGRC: Improve crop productivity,Transport Equipment,0.00,7.74,7.74
MEX,1005,AGRC: Improve crop productivity,Wholesale Trade,0.00,577.29,577.29
MEX,1005,AGRC: Improve crop productivity,Wood and Paper,0.00,54.64,54.64
UGA,1005,AGRC: Improve crop productivity,Agriculture,2.31,0.04,2.35
UGA,1005,AGRC: Improve crop productivity,Construction,0.00,0.04,0.04
UGA,1005,AGRC: Improve crop productivity,"Education, Health and Other Services",0.00,0.03,0.03
UGA,1005,AGRC: Improve crop productivity,Electrical and Machinery,0.50,0.02,0.52
UGA,1005,AGRC: Improve crop productivity,"Electricity, Gas and Water",0.00,0.05,0.05
UGA,1005,AGRC: Improve crop productivity,Financial Intermediation and Business Activities,0.00,0.21,0.21
UGA,1005,AGRC: Improve crop productivity,Fishing,0.00,0.02,0.02
UGA,1005,AGRC: Improve crop productivity,Food & Beverages,0.00,0.01,0.01
UGA,1005,AGRC: Improve crop productivity,Hotels and Restaurants,0.00,0.04,0.04
UGA,1005,AGRC: Improve crop productivity,Maintenance and Repair,0.00,0.01,0.01
UGA,1005,AGRC: Improve crop productivity,Metal Products,0.00,0.07,0.07
UGA,1005,AGRC: Improve crop productivity,Mining and Quarrying,0.00,0.03,0.03
UGA,1005,AGRC: Improve crop productivity,Other Manufacturing,0.00,0.01,0.01
UGA,1005,AGRC: Improve crop productivity,Others,0.00,0.00,0.00
UGA,1005,AGRC: Improve crop productivity,"Petroleum, Chemical and Non-Metallic Mineral Products",0.10,0.06,0.17
UGA,1005,AGRC: Improve crop productivity,Post and Telecommunications,0.00,0.05,0.05
UGA,1005,AGRC: Improve crop productivity,Private Households,0.00,0.00,0.00
UGA,1005,AGRC: Improve crop productivity,Public Administration,0.00,0.00,0.00
UGA,1005,AGRC: Improve crop productivity,Re-export & Re-import,0.00,0.00,0.00
UGA,1005,AGRC: Improve crop productivity,Recycling,0.00,0.00,0.00
UGA,1005,AGRC: Improve crop productivity,Retail Trade,0.00,0.18,0.18
UGA,1005,AGRC: Improve crop productivity,Textiles and Wearing Apparel,0.00,0.00,0.00
UGA,1005,AGRC: Improve crop productivity,Transport,0.05,0.06,0.12
UGA,1005,AGRC: Improve crop productivity,Transport Equipment,0.00,0.01,0.01
UGA,1005,AGRC: Improve crop productivity,Wholesale Trade,0.00,0.32,0.32
UGA,1005,AGRC: Improve crop productivity,Wood and Paper,0.00,0.03,0.03
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Agriculture,441.98,1.18,443.16
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Construction,0.00,84.67,84.67
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,"Education, Health and Other Services",0.00,49.25,49.25
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Electrical and Machinery,716.60,13.39,730.00
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,"Electricity, Gas and Water",0.00,18.95,18.95
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Financial Intermediation and Business Activities,0.00,423.13,423.13
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Fishing,0.00,2.10,2.10
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Food & Beverages,0.00,22.82,22.82
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Hotels and Restaurants,0.00,37.09,37.09
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Maintenance and Repair,0.00,7.29,7.29
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Metal Products,0.00,25.09,25.09
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Mining and Quarrying,0.00,4.91,4.91
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Other Manufacturing,0.00,6.61,6.61
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Others,0.00,5.41,5.41
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,"Petroleum, Chemical and Non-Metallic Mineral Products",150.13,36.88,187.00
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Post and Telecommunications,0.00,56.04,56.04
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Private Households,0.00,0.02,0.02
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Public Administration,0.00,4.04,4.04
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Re-export & Re-import,0.00,0.00,0.00
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Recycling,0.00,0.26,0.26
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Retail Trade,0.00,49.66,49.66
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Textiles and Wearing Apparel,0.00,0.79,0.79
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport,81.36,81.84,163.20
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport Equipment,0.00,14.46,14.46
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Wholesale Trade,0.00,290.85,290.85
BGR,1006,AGRC: Improve crop productivity with partial land use reallocation,Wood and Paper,0.00,32.72,32.72
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Agriculture,563.73,0.78,564.51
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Construction,0.00,10.96,10.96
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,"Education, Health and Other Services",0.00,15.10,15.10
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Electrical and Machinery,662.27,3.34,665.61
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,"Electricity, Gas and Water",0.00,23.40,23.40
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Financial Intermediation and Business Activities,0.00,230.97,230.97
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Fishing,0.00,0.60,0.60
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Food & Beverages,0.00,2.72,2.72
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Hotels and Restaurants,0.00,6.83,6.83
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Maintenance and Repair,0.00,1.46,1.46
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Metal Products,0.00,20.27,20.27
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Mining and Quarrying,0.00,17.68,17.68
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Other Manufacturing,0.00,0.98,0.98
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Others,0.00,1.41,1.41
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,"Petroleum, Chemical and Non-Metallic Mineral Products",161.42,23.98,185.41
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Post and Telecommunications,0.00,17.00,17.00
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Private Households,0.00,0.00,0.00
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Public Administration,0.00,0.61,0.61
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Re-export & Re-import,0.00,0.00,0.00
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Recycling,0.00,0.03,0.03
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Retail Trade,0.00,18.52,18.52
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Textiles and Wearing Apparel,0.00,0.99,0.99
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport,158.10,76.88,234.99
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport Equipment,0.00,1.64,1.64
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Wholesale Trade,0.00,166.79,166.79
BLZ,1006,AGRC: Improve crop productivity with partial land use reallocation,Wood and Paper,0.00,6.51,6.51
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Agriculture,1923.59,8.93,1932.52
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Construction,0.00,170.24,170.24
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,"Education, Health and Other Services",0.00,83.91,83.91
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Electrical and Machinery,4660.96,89.91,4750.86
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,"Electricity, Gas and Water",0.00,66.79,66.79
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Financial Intermediation and Business Activities,0.00,1020.66,1020.66
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Fishing,0.00,3.16,3.16
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Food & Beverages,0.00,15.08,15.08
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Hotels and Restaurants,0.00,36.16,36.16
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Maintenance and Repair,0.00,13.86,13.86
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Metal Products,0.00,453.91,453.91
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Mining and Quarrying,0.00,20.60,20.60
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Other Manufacturing,0.00,30.77,30.77
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Others,0.00,7.62,7.62
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,"Petroleum, Chemical and Non-Metallic Mineral Products",993.66,206.80,1200.46
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Post and Telecommunications,0.00,192.46,192.46
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Private Households,0.00,0.02,0.02
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Public Administration,0.00,10.38,10.38
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Re-export & Re-import,0.00,0.00,0.00
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Recycling,0.00,1.47,1.47
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Retail Trade,0.00,54.74,54.74
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Textiles and Wearing Apparel,0.00,6.23,6.23
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport,472.90,265.23,738.14
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport Equipment,0.00,69.19,69.19
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Wholesale Trade,0.00,842.80,842.80
EGY,1006,AGRC: Improve crop productivity with partial land use reallocation,Wood and Paper,0.00,156.90,156.90
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Agriculture,863.45,14.72,878.17
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Construction,0.00,81.89,81.89
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,"Education, Health and Other Services",0.00,159.14,159.14
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Electrical and Machinery,968.37,43.07,1011.44
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,"Electricity, Gas and Water",0.00,311.56,311.56
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Financial Intermediation and Business Activities,0.00,943.30,943.30
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Fishing,0.00,7.10,7.10
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Food & Beverages,0.00,49.71,49.71
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Hotels and Restaurants,0.00,53.79,53.79
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Maintenance and Repair,0.00,16.14,16.14
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Metal Products,0.00,91.62,91.62
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Mining and Quarrying,0.00,14.68,14.68
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Other Manufacturing,0.00,13.75,13.75
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Others,0.00,2.93,2.93
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,"Petroleum, Chemical and Non-Metallic Mineral Products",158.41,61.21,219.62
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Post and Telecommunications,0.00,145.11,145.11
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Private Households,0.00,0.04,0.04
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Public Administration,0.00,6.24,6.24
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Re-export & Re-import,0.00,0.00,0.00
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Recycling,0.00,0.46,0.46
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Retail Trade,0.00,129.87,129.87
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Textiles and Wearing Apparel,0.00,8.82,8.82
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport,130.03,169.12,299.15
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport Equipment,0.00,20.75,20.75
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Wholesale Trade,0.00,660.31,660.31
LBY,1006,AGRC: Improve crop productivity with partial land use reallocation,Wood and Paper,0.00,59.70,59.70
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Agriculture,5932.33,56.32,5988.66
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Construction,0.00,125.05,125.05
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,"Education, Health and Other Services",0.00,41.79,41.79
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Electrical and Machinery,5471.31,33.46,5504.77
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,"Electricity, Gas and Water",0.00,207.49,207.49
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Financial Intermediation and Business Activities,0.00,700.24,700.24
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Fishing,0.00,5.44,5.44
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Food & Beverages,0.00,17.14,17.14
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Hotels and Restaurants,0.00,69.19,69.19
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Maintenance and Repair,0.00,18.05,18.05
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Metal Products,0.00,681.89,681.89
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Mining and Quarrying,0.00,68.90,68.90
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Other Manufacturing,0.00,39.00,39.00
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Others,0.00,5.44,5.44
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,"Petroleum, Chemical and Non-Metallic Mineral Products",1448.75,311.78,1760.53
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Post and Telecommunications,0.00,60.11,60.11
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Private Households,0.00,0.01,0.01
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Public Administration,0.00,2.73,2.73
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Re-export & Re-import,0.00,0.00,0.00
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Recycling,0.00,1.97,1.97
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Retail Trade,0.00,88.31,88.31
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Textiles and Wearing Apparel,0.00,3.41,3.41
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport,653.15,368.96,1022.11
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Transport Equipment,0.00,82.90,82.90
MAR,1006,AGRC: Improve crop productivity with partial land use reallocation,Wholesale Trade,0.00,1063.29,1063.29
