Code,Country,Sector,Subsector,Gas,Units,Year,Value,Source
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2011,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2012,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2013,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2014,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2015,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2016,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,CO,MtCO2e,2017,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,1995,0.301,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,1996,0.2408,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,1997,0.1806,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,1998,0.1204,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,1999,0.0602,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2000,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2001,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2002,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2003,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2004,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2005,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2006,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2007,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2008,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2009,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2010,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2011,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2012,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2013,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2014,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2015,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2016,0,National Communication 3
UGA,Uganda,AFOLU,Biomass Burning Emissions,NOx,MtCO2e,2017,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,1995,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,1996,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,1997,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,1998,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,1999,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2000,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2001,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2002,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2003,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2004,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2005,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2006,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2007,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2008,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2009,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2010,0,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2011,0.001012,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2012,0.002024,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2013,0.003036,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2014,0.004048,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2015,0.00506,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2016,0.00506,National Communication 3
UGA,Uganda,AFOLU,Urea Application,CO2,MtCO2e,2017,0.00506,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,1995,3.1395,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,1996,3.17772,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,1997,3.21594,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,1998,3.25416,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,1999,3.29238,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2000,3.3306,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2001,3.42342,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2002,3.51624,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2003,3.60906,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2004,3.70188,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2005,3.7947,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2006,4.02402,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2007,4.25334,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2008,4.48266,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2009,4.71198,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2010,4.9413,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2011,5.05596,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2012,5.17062,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2013,5.28528,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2014,5.39994,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2015,5.5146,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2016,5.5965,National Communication 3
UGA,Uganda,AFOLU,Direct N2O emissions from managed soil,N2O,MtCO2e,2017,5.6784,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,1995,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,1996,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,1997,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,1998,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,1999,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2000,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2001,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2002,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2003,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2004,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2005,1.27218,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2006,1.343706,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2007,1.415232,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2008,1.486758,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2009,1.558284,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2010,1.62981,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2011,1.679496,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2012,1.729182,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2013,1.778868,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2014,1.828554,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2015,1.87824,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2016,1.87824,National Communication 3
UGA,Uganda,AFOLU,Indirect N2O Emissions from Manure Management,N2O,MtCO2e,2017,1.87824,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,1995,1.672,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,1996,1.787272727,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,1997,1.902545455,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,1998,2.017818182,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,1999,2.133090909,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2000,2.248363636,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2001,2.363636364,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2002,2.478909091,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2003,2.594181818,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2004,2.709454545,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2005,2.824727273,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2006,2.94,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2007,3.055272727,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2008,3.170545455,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2009,3.285818182,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2010,3.401090909,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2011,3.516363636,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2012,3.631636364,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2013,3.746909091,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2014,3.862181818,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2015,3.977454545,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2016,4.092727273,National Communication 3
UGA,Uganda,Waste,Solid Waste Disposal,All GHG,MtCO2e,2017,4.208,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,1995,0.302484,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,1996,0.31315404,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,1997,0.32382408,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,1998,0.33449412,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,1999,0.34516416,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2000,0.3558342,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2001,0.36802774,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2002,0.38022128,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2003,0.39241482,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2004,0.40460836,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2005,0.4168019,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2006,0.42999264,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2007,0.44318338,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2008,0.45637412,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2009,0.46956486,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2010,0.4827556,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2011,0.49676072,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2012,0.51076584,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2013,0.52477096,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2014,0.53877608,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2015,0.5527812,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2016,0.57096625,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,CH4,MtCO2e,2017,0.5891513,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,1995,0.178815,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,1996,0.1851486,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,1997,0.1914822,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,1998,0.1978158,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,1999,0.2041494,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2000,0.210483,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2001,0.2176902,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2002,0.2248974,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2003,0.2321046,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2004,0.2393118,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2005,0.246519,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2006,0.2543268,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2007,0.2621346,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2008,0.2699424,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2009,0.2777502,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2010,0.285558,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2011,0.2938026,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2012,0.3020472,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2013,0.3102918,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2014,0.3185364,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2015,0.326781,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2016,0.3375645,National Communication 3
UGA,Uganda,Waste,Biological Treatment of Solid Waste,N2O,MtCO2e,2017,0.348348,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,1995,0.3812628,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,1996,0.4033397,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,1997,0.4254166,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,1998,0.4474935,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,1999,0.4695704,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2000,0.4916473,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2001,0.54731876,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2002,0.60299022,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2003,0.65866168,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2004,0.71433314,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2005,0.7700046,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2006,0.84035706,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2007,0.91070952,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2008,0.98106198,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2009,1.05141444,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2010,1.1217669,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2011,1.21837342,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2012,1.31497994,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2013,1.41158646,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2014,1.50819298,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2015,1.6047995,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2016,1.7341585,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,CH4,MtCO2e,2017,1.8635175,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,1995,0.187824,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,1996,0.194649,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,1997,0.201474,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,1998,0.208299,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,1999,0.215124,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2000,0.221949,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2001,0.229866,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2002,0.237783,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2003,0.2457,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2004,0.253617,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2005,0.261534,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2006,0.2890524,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2007,0.3165708,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2008,0.3440892,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2009,0.3716076,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2010,0.399126,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2011,0.4084626,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2012,0.4177992,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2013,0.4271358,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2014,0.4364724,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2015,0.445809,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2016,0.459459,National Communication 3
UGA,Uganda,Waste,Wastewater Treatment and Discharge,N2O,MtCO2e,2017,0.473109,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,1995,0.000878,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,1996,0.0009822,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,1997,0.0010864,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,1998,0.0011906,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,1999,0.0012948,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2000,0.001399,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2001,0.0016088,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2002,0.0018186,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2003,0.0020284,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2004,0.0022382,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2005,0.002448,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2006,0.0024726,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2007,0.0024972,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2008,0.0025218,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2009,0.0025464,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2010,0.002571,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2011,0.0030728,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2012,0.0035746,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2013,0.0040764,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2014,0.0045782,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2015,0.00508,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2016,0.0061295,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CO2,MtCO2e,2017,0.007179,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,1995,0.0020221,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,1996,0.00254286,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,1997,0.00306362,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,1998,0.00358438,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,1999,0.00410514,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2000,0.0046259,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2001,0.00480318,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2002,0.00498046,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2003,0.00515774,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2004,0.00533502,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2005,0.0055123,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2006,0.00568404,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2007,0.00585578,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2008,0.00602752,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2009,0.00619926,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2010,0.006371,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2011,0.0076175,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2012,0.008864,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2013,0.0101105,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2014,0.011357,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2015,0.0126035,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2016,0.01297745,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,CH4,MtCO2e,2017,0.0133514,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,N2O,MtCO2e,1995,0.000273,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,N2O,MtCO2e,1996,0.0003276,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,N2O,MtCO2e,1997,0.0003822,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,N2O,MtCO2e,1998,0.0004368,National Communication 3
UGA,Uganda,Waste,Open Burning of Waste,N2O,MtCO2e,1999,0.0004914,National Communication 3
