transformation_code,variable,variable_field
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_other_se_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_other_se_kerosene
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_other_se_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_other_se_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_residential_coal
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_residential_diesel
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_residential_electricity
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_residential_gasoline
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_residential_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_residential_kerosene
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_residential_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_residential_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_commercial_municipal_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_commercial_municipal_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_commercial_municipal_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_commercial_municipal_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_commercial_municipal_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_commercial_municipal_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_commercial_municipal_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_other_se_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_other_se_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_other_se_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_other_se_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_other_se_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_other_se_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_other_se_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_other_se_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_residential_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_residential_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_residential_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_residential_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_residential_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_residential_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_residential_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_CONDITIONAL,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_residential_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_commercial_municipal_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_commercial_municipal_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_commercial_municipal_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_commercial_municipal_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_commercial_municipal_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_commercial_municipal_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_commercial_municipal_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_other_se_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_other_se_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_other_se_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_other_se_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_other_se_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_other_se_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_other_se_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_other_se_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_residential_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_residential_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_residential_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_residential_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_residential_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_residential_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_residential_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_LEP,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_residential_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_commercial_municipal_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_commercial_municipal_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_commercial_municipal_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_commercial_municipal_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_commercial_municipal_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_commercial_municipal_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_commercial_municipal_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_other_se_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_other_se_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_other_se_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_other_se_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_other_se_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_other_se_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_other_se_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_other_se_solid_biomass
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Coal,frac_scoe_heat_energy_residential_coal
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Diesel,frac_scoe_heat_energy_residential_diesel
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Electricity,frac_scoe_heat_energy_residential_electricity
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Gasoline,frac_scoe_heat_energy_residential_gasoline
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Hydrocarbon Gas Liquids,frac_scoe_heat_energy_residential_hydrocarbon_gas_liquids
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Kerosene,frac_scoe_heat_energy_residential_kerosene
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Natural Gas,frac_scoe_heat_energy_residential_natural_gas
TX:SCOE:SHIFT_FUEL_HEAT_STRATEGY_NDC,SCOE Fraction Heat Energy Demand Solid Biomass,frac_scoe_heat_energy_residential_solid_biomass
TX:SOIL:DEC_LIME_APPLIED,Liming Demand Scalar,demscalar_soil_liming_per_area
TX:SOIL:DEC_N_APPLIED,Fertilizer N Demand Scalar,demscalar_soil_fertilizer_n_per_area
TX:SOIL:DEC_N_APPLIED_STRATEGY_CONDITIONAL,Fertilizer N Demand Scalar,demscalar_soil_fertilizer_n_per_area
TX:SOIL:DEC_N_APPLIED_STRATEGY_LEP,Fertilizer N Demand Scalar,demscalar_soil_fertilizer_n_per_area
TX:SOIL:DEC_N_APPLIED_STRATEGY_NDC,Fertilizer N Demand Scalar,demscalar_soil_fertilizer_n_per_area
TX:TRDE:DEC_DEMAND,Transportation Demand Scalar,demscalar_trde_freight
TX:TRDE:DEC_DEMAND,Transportation Demand Scalar,demscalar_trde_private_and_public
TX:TRDE:DEC_DEMAND,Transportation Demand Scalar,demscalar_trde_regional
TX:TRDE:DEC_DEMAND_STRATEGY_CONDITIONAL,Transportation Demand Scalar,demscalar_trde_freight
TX:TRDE:DEC_DEMAND_STRATEGY_CONDITIONAL,Transportation Demand Scalar,demscalar_trde_private_and_public
TX:TRDE:DEC_DEMAND_STRATEGY_CONDITIONAL,Transportation Demand Scalar,demscalar_trde_regional
TX:TRDE:DEC_DEMAND_STRATEGY_LEP,Transportation Demand Scalar,demscalar_trde_freight
TX:TRDE:DEC_DEMAND_STRATEGY_LEP,Transportation Demand Scalar,demscalar_trde_private_and_public
TX:TRDE:DEC_DEMAND_STRATEGY_LEP,Transportation Demand Scalar,demscalar_trde_regional
TX:TRDE:DEC_DEMAND_STRATEGY_NDC,Transportation Demand Scalar,demscalar_trde_freight
TX:TRDE:DEC_DEMAND_STRATEGY_NDC,Transportation Demand Scalar,demscalar_trde_private_and_public
TX:TRDE:DEC_DEMAND_STRATEGY_NDC,Transportation Demand Scalar,demscalar_trde_regional
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_aviation_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_powered_bikes_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_public_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_passenger_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_regional_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_light_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_water_borne_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_aviation_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_powered_bikes_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_public_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_passenger_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_regional_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_light_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_CONDITIONAL,Electrical Vehicle Efficiency,elecfuelefficiency_trns_water_borne_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_aviation_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_powered_bikes_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_public_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_passenger_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_regional_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_light_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_LEP,Electrical Vehicle Efficiency,elecfuelefficiency_trns_water_borne_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_aviation_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_powered_bikes_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_public_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_rail_passenger_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_freight_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_heavy_regional_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_road_light_km_per_kwh
TX:TRNS:INC_EFFICIENCY_ELECTRIC_STRATEGY_NDC,Electrical Vehicle Efficiency,elecfuelefficiency_trns_water_borne_km_per_kwh
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_aviation_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Kerosene,fuelefficiency_trns_aviation_kerosene_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Gasoline,fuelefficiency_trns_powered_bikes_gasoline_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Biofuels,fuelefficiency_trns_public_biofuels_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Diesel,fuelefficiency_trns_public_diesel_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Gasoline,fuelefficiency_trns_public_gasoline_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrocarbon Gas Liquids,fuelefficiency_trns_public_hydrocarbon_gas_liquids_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_public_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Natural Gas,fuelefficiency_trns_public_natural_gas_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Diesel,fuelefficiency_trns_rail_freight_diesel_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_rail_freight_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Natural Gas,fuelefficiency_trns_rail_freight_natural_gas_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Diesel,fuelefficiency_trns_rail_passenger_diesel_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Natural Gas,fuelefficiency_trns_rail_passenger_natural_gas_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Biofuels,fuelefficiency_trns_road_heavy_freight_biofuels_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Diesel,fuelefficiency_trns_road_heavy_freight_diesel_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Gasoline,fuelefficiency_trns_road_heavy_freight_gasoline_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrocarbon Gas Liquids,fuelefficiency_trns_road_heavy_freight_hydrocarbon_gas_liquids_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_road_heavy_freight_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Natural Gas,fuelefficiency_trns_road_heavy_freight_natural_gas_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Biofuels,fuelefficiency_trns_road_heavy_regional_biofuels_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Diesel,fuelefficiency_trns_road_heavy_regional_diesel_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Gasoline,fuelefficiency_trns_road_heavy_regional_gasoline_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrocarbon Gas Liquids,fuelefficiency_trns_road_heavy_regional_hydrocarbon_gas_liquids_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_road_heavy_regional_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Natural Gas,fuelefficiency_trns_road_heavy_regional_natural_gas_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Biofuels,fuelefficiency_trns_road_light_biofuels_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Diesel,fuelefficiency_trns_road_light_diesel_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Gasoline,fuelefficiency_trns_road_light_gasoline_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrocarbon Gas Liquids,fuelefficiency_trns_road_light_hydrocarbon_gas_liquids_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_road_light_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Natural Gas,fuelefficiency_trns_road_light_natural_gas_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Diesel,fuelefficiency_trns_water_borne_diesel_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Hydrogen,fuelefficiency_trns_water_borne_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC,Fuel Efficiency Natural Gas,fuelefficiency_trns_water_borne_natural_gas_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_CONDITIONAL,Fuel Efficiency Hydrogen,fuelefficiency_trns_aviation_hydrogen_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_CONDITIONAL,Fuel Efficiency Kerosene,fuelefficiency_trns_aviation_kerosene_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_CONDITIONAL,Fuel Efficiency Gasoline,fuelefficiency_trns_powered_bikes_gasoline_km_per_litre
TX:TRNS:INC_EFFICIENCY_NON_ELECTRIC_STRATEGY_CONDITIONAL,Fuel Efficiency Biofuels,fuelefficiency_trns_public_biofuels_km_per_litre
